Sanger_Sample_ID,Pool,Original_well,Run,Lane,Tag,Replicate,Source_sample,Species,Conc_ng_ul,Note
GbS8815665,805_55_e2,B11,33823,1,698,805_55_e2_f16_9d2,805_55_e2_f16_9d2,Anopheles_stephensi,0.48,"feed 16 - D9 2 - 2nd lysis, 0.48ng/ul"
GbS8815666,805_55_e2,C11,33823,1,699,805_55_e2_f16_9d3,805_55_e2_f16_9d3,Anopheles_stephensi,0.6,"feed 16 - D9 3 - 2nd lysis, 0.60ng/ul"
GbS8815667,805_55_e2,D11,33823,1,700,805_55_e2_f16_9d4,805_55_e2_f16_9d4,Anopheles_stephensi,0.41,"feed 16 - D9 4 - 2nd lysis, 0.41ng/ul"
GbS8815668,805_55_e2,E11,33823,1,701,805_55_e2_f16_9d5,805_55_e2_f16_9d5,Anopheles_stephensi,0.54,"feed 16 - D9 5 - 2nd lysis, 0.54ng/ul"
GbS8815669,805_55_e2,F11,33823,1,702,805_55_e2_f16_9d6,805_55_e2_f16_9d6,Anopheles_stephensi,0.69,"feed 16 - D9 6 - 2nd lysis, 0.69ng/ul"
GbS8815670,805_55_e2,G11,33823,1,703,805_55_e2_f16_9d7,805_55_e2_f16_9d7,Anopheles_stephensi,0.63,"feed 16 - D9 7 - 2nd lysis, 0.63ng/ul"
GbS8815671,805_55_e2,H11,33823,1,704,805_55_e2_f16_9d8,805_55_e2_f16_9d8,Anopheles_stephensi,0.72,"feed 16 - D9 8 - 2nd lysis, 0.72ng/ul"
GbS8815672,805_55_e2,A12,33823,1,705,805_55_e2_f16_9d9,805_55_e2_f16_9d9,Anopheles_stephensi,0.57,"feed 16 - D9 9 - 2nd lysis, 0.57ng/ul"
GbS8815673,805_55_e2,B12,33823,1,706,805_55_e2_f16_9d10,805_55_e2_f16_9d10,Anopheles_stephensi,0.76,"feed 16 - D9 10 - 2nd lysis, 0.76ng/ul"
GbS8815674,805_55_e2,C12,33823,1,707,805_55_e2_f16_9d11,805_55_e2_f16_9d11,Anopheles_stephensi,0.49,"feed 16 - D9 11 - 2nd lysis, 0.49ng/ul"
GbS8815675,805_55_e2,D12,33823,1,708,805_55_e2_f16_9d12,805_55_e2_f16_9d12,Anopheles_stephensi,0.41,"feed 16 - D9 12 - 2nd lysis, 0.41ng/ul"
GbS8815676,805_55_e2,E12,33823,1,709,805_55_e2_f16_9d13,805_55_e2_f16_9d13,Anopheles_stephensi,0.57,"feed 16 - D9 13 - 2nd lysis, 0.57ng/ul"
GbS8815677,805_55_e2,F12,33823,1,710,805_55_e2_f16_9d14,805_55_e2_f16_9d14,Anopheles_stephensi,0.52,"feed 16 - D9 14 - 2nd lysis, 0.52ng/ul"
GbS8815678,805_55_e2,G12,33823,1,711,805_55_e2_f16_9d15,805_55_e2_f16_9d15,Anopheles_stephensi,0.4,"feed 16 - D9 15 - 2nd lysis, 0.40ng/ul"
GbS8815679,805_55_e2,H12,33823,1,712,805_55_e2_f16_9d16,805_55_e2_f16_9d16,Anopheles_stephensi,0.43,"feed 16 - D9 16 - 2nd lysis, 0.43ng/ul"
